StartTime,RunType,Target,ExecutionTimeSeconds,WarehouseSize,JobName,MinuteShift,Description,iso_format_start,iso_format_end
2025-04-18T00:28:10.272000,Full Refresh,prod,28.949,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-18 00:28:10.272,2025-04-18 00:28:39.221
2025-04-18T00:22:00.404000,Full Refresh,prod,51.198,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-18 00:22:00.404,2025-04-18 00:22:51.602
2025-04-18T00:13:07.959000,Full Refresh,prod,28.029,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-18 00:13:07.959,2025-04-18 00:13:35.988
2025-04-18T00:07:04.583000,Full Refresh,prod,50.492,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-18 00:07:04.583,2025-04-18 00:07:55.075
2025-04-17T23:58:18.435000,Full Refresh,prod,26.608,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 23:58:18.435,2025-04-17 23:58:45.043
2025-04-17T23:52:02.310000,Full Refresh,prod,58.75,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 23:52:02.31,2025-04-17 23:53:01.06
2025-04-17T23:43:10.049000,Full Refresh,prod,27.368,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 23:43:10.049,2025-04-17 23:43:37.417
2025-04-17T23:37:29.655000,Full Refresh,prod,74.508,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 23:37:29.655,2025-04-17 23:38:44.163
2025-04-17T23:30:24.155000,Full Refresh,prod,70.889,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 23:30:24.155,2025-04-17 23:31:35.044
2025-04-17T23:28:12.090000,Full Refresh,prod,27.435,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 23:28:12.09,2025-04-17 23:28:39.525
2025-04-17T23:21:59.310000,Full Refresh,prod,55.09,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 23:21:59.31,2025-04-17 23:22:54.4
2025-04-17T23:13:05.392000,Full Refresh,prod,26.943,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 23:13:05.392,2025-04-17 23:13:32.335
2025-04-17T23:07:01.068000,Full Refresh,prod,62.145,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 23:07:01.068,2025-04-17 23:08:03.213
2025-04-17T22:58:08.781000,Full Refresh,prod,28.001,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 22:58:08.781,2025-04-17 22:58:36.782
2025-04-17T22:52:02.001000,Full Refresh,prod,50.006,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 22:52:02.001,2025-04-17 22:52:52.007
2025-04-17T22:43:28.995000,Full Refresh,prod,28.722,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 22:43:28.995,2025-04-17 22:43:57.717
2025-04-17T22:38:05.493000,Full Refresh,prod,74.79,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 22:38:05.493,2025-04-17 22:39:20.283
2025-04-17T22:31:07.262000,Full Refresh,prod,72.594,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 22:31:07.262,2025-04-17 22:32:19.856
2025-04-17T22:28:42.642000,Full Refresh,prod,27.47,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 22:28:42.642,2025-04-17 22:29:10.112
2025-04-17T22:22:34.490000,Full Refresh,prod,52.241,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 22:22:34.49,2025-04-17 22:23:26.731
2025-04-17T22:13:20.407000,Full Refresh,prod,28.746,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 22:13:20.407,2025-04-17 22:13:49.153
2025-04-17T22:07:01.011000,Full Refresh,prod,52.483,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 22:07:01.011,2025-04-17 22:07:53.494
2025-04-17T21:58:09.831000,Full Refresh,prod,28.329,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 21:58:09.831,2025-04-17 21:58:38.16
2025-04-17T21:52:53.745000,Full Refresh,prod,73.316,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 21:52:53.745,2025-04-17 21:54:07.061
2025-04-17T21:43:13.447000,Full Refresh,prod,31.813,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 21:43:13.447,2025-04-17 21:43:45.26
2025-04-17T21:37:22.566000,Full Refresh,prod,77.931,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 21:37:22.566,2025-04-17 21:38:40.497
2025-04-17T21:30:47.796000,Full Refresh,prod,60.618,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 21:30:47.796,2025-04-17 21:31:48.414
2025-04-17T21:28:19.844000,Full Refresh,prod,27.668,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 21:28:19.844,2025-04-17 21:28:47.512
2025-04-17T21:21:52.822000,Full Refresh,prod,56.9,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 21:21:52.822,2025-04-17 21:22:49.722
2025-04-17T21:13:13.681000,Full Refresh,prod,28.027,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 21:13:13.681,2025-04-17 21:13:41.708
2025-04-17T21:07:28.399000,Full Refresh,prod,49.665,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 21:07:28.399,2025-04-17 21:08:18.064
2025-04-17T20:58:08.394000,Full Refresh,prod,28.697,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 20:58:08.394,2025-04-17 20:58:37.091
2025-04-17T20:52:16.973000,Full Refresh,prod,51.963,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 20:52:16.973,2025-04-17 20:53:08.936
2025-04-17T20:43:09.821000,Full Refresh,prod,28.103,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 20:43:09.821,2025-04-17 20:43:37.924
2025-04-17T20:37:26.788000,Full Refresh,prod,96.625,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 20:37:26.788,2025-04-17 20:39:03.413
2025-04-17T20:30:44.020000,Full Refresh,prod,66.604,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 20:30:44.02,2025-04-17 20:31:50.624
2025-04-17T20:28:19.554000,Full Refresh,prod,45.256,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 20:28:19.554,2025-04-17 20:29:04.81
2025-04-17T20:22:01.825000,Full Refresh,prod,54.007,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 20:22:01.825,2025-04-17 20:22:55.832
2025-04-17T20:13:27.284000,Full Refresh,prod,31.97,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 20:13:27.284,2025-04-17 20:13:59.254
2025-04-17T20:07:07.072000,Full Refresh,prod,63.438,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 20:07:07.072,2025-04-17 20:08:10.51
2025-04-17T19:58:09.929000,Full Refresh,prod,27.437,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 19:58:09.929,2025-04-17 19:58:37.366
2025-04-17T19:52:05.548000,Full Refresh,prod,51.67,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 19:52:05.548,2025-04-17 19:52:57.218
2025-04-17T19:43:13.755000,Full Refresh,prod,27.332,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 19:43:13.755,2025-04-17 19:43:41.087
2025-04-17T19:37:28.331000,Full Refresh,prod,77.884,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 19:37:28.331,2025-04-17 19:38:46.215
2025-04-17T19:30:29.026000,Full Refresh,prod,72.134,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 19:30:29.026,2025-04-17 19:31:41.16
2025-04-17T19:28:15.577000,Full Refresh,prod,27.816,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 19:28:15.577,2025-04-17 19:28:43.393
2025-04-17T19:22:05.129000,Full Refresh,prod,53.848,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 19:22:05.129,2025-04-17 19:22:58.977
2025-04-17T19:13:14.732000,Full Refresh,prod,28.48,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 19:13:14.732,2025-04-17 19:13:43.212
2025-04-17T19:07:05.546000,Full Refresh,prod,51.328,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 19:07:05.546,2025-04-17 19:07:56.874
2025-04-17T18:58:18.862000,Full Refresh,prod,31.433,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 18:58:18.862,2025-04-17 18:58:50.295
2025-04-17T18:51:53.557000,Full Refresh,prod,51.907,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 18:51:53.557,2025-04-17 18:52:45.464
2025-04-17T18:43:10.268000,Full Refresh,prod,27.097,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 18:43:10.268,2025-04-17 18:43:37.365
2025-04-17T18:37:26.606000,Full Refresh,prod,75.285,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 18:37:26.606,2025-04-17 18:38:41.891
2025-04-17T18:30:26.767000,Full Refresh,prod,72.827,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 18:30:26.767,2025-04-17 18:31:39.594
2025-04-17T18:28:08.666000,Full Refresh,prod,29.021,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 18:28:08.666,2025-04-17 18:28:37.687
2025-04-17T18:22:02.072000,Full Refresh,prod,56.007,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 18:22:02.072,2025-04-17 18:22:58.079
2025-04-17T18:13:08.052000,Full Refresh,prod,31.182,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 18:13:08.052,2025-04-17 18:13:39.234
2025-04-17T18:07:04.298000,Full Refresh,prod,54.076,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 18:07:04.298,2025-04-17 18:07:58.374
2025-04-17T17:58:10.361000,Full Refresh,prod,27.039,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 17:58:10.361,2025-04-17 17:58:37.4
2025-04-17T17:52:04.569000,Full Refresh,prod,52.959,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 17:52:04.569,2025-04-17 17:52:57.528
2025-04-17T17:43:17.933000,Full Refresh,prod,29.277,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 17:43:17.933,2025-04-17 17:43:47.21
2025-04-17T17:37:34.977000,Full Refresh,prod,76.364,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 17:37:34.977,2025-04-17 17:38:51.341
2025-04-17T17:30:46.717000,Full Refresh,prod,60.878,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 17:30:46.717,2025-04-17 17:31:47.595
2025-04-17T17:28:10.608000,Full Refresh,prod,26.819,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 17:28:10.608,2025-04-17 17:28:37.427
2025-04-17T17:22:18.047000,Full Refresh,prod,52.6,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 17:22:18.047,2025-04-17 17:23:10.647
2025-04-17T17:13:30.492000,Full Refresh,prod,34.528,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 17:13:30.492,2025-04-17 17:14:05.02
2025-04-17T17:07:47.348000,Full Refresh,prod,53.259,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 17:07:47.348,2025-04-17 17:08:40.607
2025-04-17T16:58:15.197000,Full Refresh,prod,27.363,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 16:58:15.197,2025-04-17 16:58:42.56
2025-04-17T16:51:59.389000,Full Refresh,prod,53.792,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 16:51:59.389,2025-04-17 16:52:53.181
2025-04-17T16:43:11.687000,Full Refresh,prod,27.579,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 16:43:11.687,2025-04-17 16:43:39.266
2025-04-17T16:37:30.094000,Full Refresh,prod,76.147,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 16:37:30.094,2025-04-17 16:38:46.241
2025-04-17T16:30:31.807000,Full Refresh,prod,69.19,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 16:30:31.807,2025-04-17 16:31:40.997
2025-04-17T16:28:10.709000,Full Refresh,prod,28.341,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 16:28:10.709,2025-04-17 16:28:39.05
2025-04-17T16:21:58.781000,Full Refresh,prod,53.284,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 16:21:58.781,2025-04-17 16:22:52.065
2025-04-17T16:13:08.796000,Full Refresh,prod,29.234,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 16:13:08.796,2025-04-17 16:13:38.03
2025-04-17T16:07:01.233000,Full Refresh,prod,54.321,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 16:07:01.233,2025-04-17 16:07:55.554
2025-04-17T15:58:10.716000,Full Refresh,prod,28.412,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 15:58:10.716,2025-04-17 15:58:39.128
2025-04-17T15:51:59.805000,Full Refresh,prod,54.224,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 15:51:59.805,2025-04-17 15:52:54.029
2025-04-17T15:43:08.534000,Full Refresh,prod,26.949,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 15:43:08.534,2025-04-17 15:43:35.483
2025-04-17T15:37:25.551000,Full Refresh,prod,82.749,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 15:37:25.551,2025-04-17 15:38:48.3
2025-04-17T15:30:40.656000,Full Refresh,prod,67.824,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 15:30:40.656,2025-04-17 15:31:48.48
2025-04-17T15:28:17.393000,Full Refresh,prod,27.361,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 15:28:17.393,2025-04-17 15:28:44.754
2025-04-17T15:21:53.425000,Full Refresh,prod,55.874,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 15:21:53.425,2025-04-17 15:22:49.299
2025-04-17T15:13:15.627000,Full Refresh,prod,28.074,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 15:13:15.627,2025-04-17 15:13:43.701
2025-04-17T15:07:16.850000,Full Refresh,prod,50.469,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 15:07:16.85,2025-04-17 15:08:07.319
2025-04-17T14:58:13.320000,Full Refresh,prod,28.27,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 14:58:13.32,2025-04-17 14:58:41.59
2025-04-17T14:51:59.837000,Full Refresh,prod,55.079,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 14:51:59.837,2025-04-17 14:52:54.916
2025-04-17T14:43:11.045000,Full Refresh,prod,26.531,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 14:43:11.045,2025-04-17 14:43:37.576
2025-04-17T14:38:37.182000,Full Refresh,prod,57.041,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 14:38:37.182,2025-04-17 14:39:34.223
2025-04-17T14:30:40.685000,Full Refresh,prod,65.788,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 14:30:40.685,2025-04-17 14:31:46.473
2025-04-17T14:28:13.029000,Full Refresh,prod,28.429,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 14:28:13.029,2025-04-17 14:28:41.458
2025-04-17T14:22:07.244000,Full Refresh,prod,53.322,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 14:22:07.244,2025-04-17 14:23:00.566
2025-04-17T14:13:18.681000,Full Refresh,prod,27.14,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 14:13:18.681,2025-04-17 14:13:45.821
2025-04-17T14:06:58.121000,Full Refresh,prod,53.853,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 14:06:58.121,2025-04-17 14:07:51.974
2025-04-17T13:58:12.269000,Full Refresh,prod,27.964,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 13:58:12.269,2025-04-17 13:58:40.233
2025-04-17T13:51:58.998000,Full Refresh,prod,53.532,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 13:51:58.998,2025-04-17 13:52:52.53
2025-04-17T13:43:20.982000,Full Refresh,prod,27.732,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 13:43:20.982,2025-04-17 13:43:48.714
2025-04-17T13:37:34.102000,Full Refresh,prod,77.079,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 13:37:34.102,2025-04-17 13:38:51.181
2025-04-17T13:30:42.640000,Full Refresh,prod,68.06,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 13:30:42.64,2025-04-17 13:31:50.7
2025-04-17T13:28:27.945000,Full Refresh,prod,45.543,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 13:28:27.945,2025-04-17 13:29:13.488
2025-04-17T13:22:12.571000,Full Refresh,prod,60.95,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 13:22:12.571,2025-04-17 13:23:13.521
2025-04-17T13:13:13.500000,Full Refresh,prod,27.396,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 13:13:13.5,2025-04-17 13:13:40.896
2025-04-17T13:07:02.728000,Full Refresh,prod,52.505,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 13:07:02.728,2025-04-17 13:07:55.233
2025-04-17T12:58:14.187000,Full Refresh,prod,27.209,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 12:58:14.187,2025-04-17 12:58:41.396
2025-04-17T12:52:04.053000,Full Refresh,prod,53.978,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 12:52:04.053,2025-04-17 12:52:58.031
2025-04-17T12:43:14.464000,Full Refresh,prod,30.845,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 12:43:14.464,2025-04-17 12:43:45.309
2025-04-17T12:37:32.294000,Full Refresh,prod,88.395,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 12:37:32.294,2025-04-17 12:39:00.689
2025-04-17T12:30:40.849000,Full Refresh,prod,70.42,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 12:30:40.849,2025-04-17 12:31:51.269
2025-04-17T12:28:13.391000,Full Refresh,prod,44.49,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 12:28:13.391,2025-04-17 12:28:57.881
2025-04-17T12:22:02.247000,Full Refresh,prod,55.189,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 12:22:02.247,2025-04-17 12:22:57.436
2025-04-17T12:13:16.461000,Full Refresh,prod,30.191,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 12:13:16.461,2025-04-17 12:13:46.652
2025-04-17T12:07:02.431000,Full Refresh,prod,53.837,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 12:07:02.431,2025-04-17 12:07:56.268
2025-04-17T11:58:09.885000,Full Refresh,prod,30.399,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 11:58:09.885,2025-04-17 11:58:40.284
2025-04-17T11:51:56.463000,Full Refresh,prod,52.831,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 11:51:56.463,2025-04-17 11:52:49.294
2025-04-17T11:43:12.277000,Full Refresh,prod,27.536,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 11:43:12.277,2025-04-17 11:43:39.813
2025-04-17T11:37:31.124000,Full Refresh,prod,73.435,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 11:37:31.124,2025-04-17 11:38:44.559
2025-04-17T11:30:21.425000,Full Refresh,prod,72.398,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 11:30:21.425,2025-04-17 11:31:33.823
2025-04-17T11:28:07.810000,Full Refresh,prod,26.542,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 11:28:07.81,2025-04-17 11:28:34.352
2025-04-17T11:21:57.579000,Full Refresh,prod,55.791,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 11:21:57.579,2025-04-17 11:22:53.37
2025-04-17T11:13:10.219000,Full Refresh,prod,28.53,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 11:13:10.219,2025-04-17 11:13:38.749
2025-04-17T11:07:06.039000,Full Refresh,prod,53.553,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 11:07:06.039,2025-04-17 11:07:59.592
2025-04-17T10:58:06.260000,Full Refresh,prod,27.761,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 10:58:06.26,2025-04-17 10:58:34.021
2025-04-17T10:51:56.823000,Full Refresh,prod,51.917,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 10:51:56.823,2025-04-17 10:52:48.74
2025-04-17T10:43:11.488000,Full Refresh,prod,26.814,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 10:43:11.488,2025-04-17 10:43:38.302
2025-04-17T10:37:50.600000,Full Refresh,prod,76.646,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 10:37:50.6,2025-04-17 10:39:07.246
2025-04-17T10:31:14.829000,Full Refresh,prod,67.468,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 10:31:14.829,2025-04-17 10:32:22.297
2025-04-17T10:29:02.334000,Full Refresh,prod,27.162,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 10:29:02.334,2025-04-17 10:29:29.496
2025-04-17T10:22:42.638000,Full Refresh,prod,51.326,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 10:22:42.638,2025-04-17 10:23:33.964
2025-04-17T10:13:06.233000,Full Refresh,prod,27.335,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 10:13:06.233,2025-04-17 10:13:33.568
2025-04-17T10:06:57.008000,Full Refresh,prod,53.747,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 10:06:57.008,2025-04-17 10:07:50.755
2025-04-17T09:58:05.689000,Full Refresh,prod,27.198,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 09:58:05.689,2025-04-17 09:58:32.887
2025-04-17T09:51:58.451000,Full Refresh,prod,54.376,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 09:51:58.451,2025-04-17 09:52:52.827
2025-04-17T09:43:09.155000,Full Refresh,prod,27.9,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 09:43:09.155,2025-04-17 09:43:37.055
2025-04-17T09:37:24.575000,Full Refresh,prod,76.16,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 09:37:24.575,2025-04-17 09:38:40.735
2025-04-17T09:30:23.155000,Full Refresh,prod,71.49,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 09:30:23.155,2025-04-17 09:31:34.645
2025-04-17T09:28:15.576000,Full Refresh,prod,28.894,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 09:28:15.576,2025-04-17 09:28:44.47
2025-04-17T09:22:06.271000,Full Refresh,prod,51.762,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 09:22:06.271,2025-04-17 09:22:58.033
2025-04-17T09:13:05.906000,Full Refresh,prod,26.922,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 09:13:05.906,2025-04-17 09:13:32.828
2025-04-17T09:07:02.332000,Full Refresh,prod,50.69,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 09:07:02.332,2025-04-17 09:07:53.022
2025-04-17T08:58:06.181000,Full Refresh,prod,27.87,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 08:58:06.181,2025-04-17 08:58:34.051
2025-04-17T08:52:00.720000,Full Refresh,prod,52.43,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 08:52:00.72,2025-04-17 08:52:53.15
2025-04-17T08:43:11.269000,Full Refresh,prod,28.091,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 08:43:11.269,2025-04-17 08:43:39.36
2025-04-17T08:37:13.741000,Full Refresh,prod,78.74,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 08:37:13.741,2025-04-17 08:38:32.481
2025-04-17T08:30:33.106000,Full Refresh,prod,68.489,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 08:30:33.106,2025-04-17 08:31:41.595
2025-04-17T08:28:07.534000,Full Refresh,prod,27.931,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 08:28:07.534,2025-04-17 08:28:35.465
2025-04-17T08:22:29.217000,Full Refresh,prod,69.384,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 08:22:29.217,2025-04-17 08:23:38.601
2025-04-17T08:14:38.573000,Full Refresh,prod,43.064,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 08:14:38.573,2025-04-17 08:15:21.637
2025-04-17T08:09:13.846000,Full Refresh,prod,140.733,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 08:09:13.846,2025-04-17 08:11:34.579
2025-04-17T07:58:06.076000,Full Refresh,prod,26.851,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 07:58:06.076,2025-04-17 07:58:32.927
2025-04-17T07:52:02.262000,Full Refresh,prod,52.309,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 07:52:02.262,2025-04-17 07:52:54.571
2025-04-17T07:43:24.729000,Full Refresh,prod,26.695,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 07:43:24.729,2025-04-17 07:43:51.424
2025-04-17T07:37:25.058000,Full Refresh,prod,75.236,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 07:37:25.058,2025-04-17 07:38:40.294
2025-04-17T07:30:45.795000,Full Refresh,prod,66.175,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 07:30:45.795,2025-04-17 07:31:51.97
2025-04-17T07:28:04.385000,Full Refresh,prod,29.376,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 07:28:04.385,2025-04-17 07:28:33.761
2025-04-17T07:21:57.745000,Full Refresh,prod,54.523,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 07:21:57.745,2025-04-17 07:22:52.268
2025-04-17T07:13:08.110000,Full Refresh,prod,28.061,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 07:13:08.11,2025-04-17 07:13:36.171
2025-04-17T07:06:56.483000,Full Refresh,prod,79.279,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 07:06:56.483,2025-04-17 07:08:15.762
2025-04-17T06:58:11.862000,Full Refresh,prod,27.715,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 06:58:11.862,2025-04-17 06:58:39.577
2025-04-17T06:51:49.375000,Full Refresh,prod,55.092,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 06:51:49.375,2025-04-17 06:52:44.467
2025-04-17T06:43:13.383000,Full Refresh,prod,27.907,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-17 06:43:13.383,2025-04-17 06:43:41.29
